company_id,contributor_id
20,5000
20,4880
20,5001
20,4823
20,5002
20,5003
20,5004
20,5005
20,4826
20,4815
20,4904
20,4878
20,5006
20,5007
20,4806
20,5008
20,5009
20,5010
20,5011
21,5012
21,5013
21,5014
21,5015
21,5016
21,5017
21,5018
21,5019
21,5020
21,5021
21,5022
21,5023
21,5024
21,5025
21,5026
21,5027
21,5028
21,5029
21,5030
21,5031
21,5032
21,5033
21,5034
21,5035
21,5036
21,5037
21,5038
21,5039
21,5040
21,5041
22,5356
22,5251
22,5135
22,5182
22,5271
22,5112
22,5375
22,5070
22,5113
22,5094
22,5116
22,5295
22,5373
22,5401
22,5048
22,2008
22,2698
22,815
22,5115
22,5354
22,5402
22,5166
22,5075
22,5140
22,5139
22,5058
22,5118
22,5045
22,5085
22,5164
24,5628
24,854
24,5584
24,4701
24,5586
24,5644
24,5691
24,5696
24,5631
24,5709
24,5630
24,5790
24,1232
24,5582
24,5778
24,5711
24,5626
24,5590
24,5652
24,5597
24,5929
24,5930
24,5715
24,5581
24,5706
25,5932
25,5931
25,5933
25,5946
25,6047
25,6012
25,6013
25,5963
25,5941
25,5937
25,2108
25,6048
25,5938
25,5934
26,6106
26,6107
26,6108
26,6109
26,6110
26,6111
26,6051
26,6112
26,6113
26,6114
26,6085
26,6115
26,6116
26,6117
26,6118
26,6119
26,6120
26,6121
26,6122
26,6123
26,6124
26,6125
26,6126
26,6127
26,6058
26,6128
26,6129
26,6080
26,6130
26,6131
27,6236
27,6196
27,6274
27,6312
27,2719
27,6181
27,6313
27,6314
27,6315
27,6190
27,6316
27,6317
27,6251
27,6318
27,6237
27,804
27,6263
27,6319
27,6320
27,6321
27,6170
27,6298
27,6161
27,6322
27,6323
27,6176
27,6167
27,6183
27,2037
27,6324
28,6330
28,1587
28,1592
28,2254
28,6505
28,6456
28,1598
28,6368
28,1601
28,1604
28,1189
28,861
28,6338
28,6482
28,6420
28,6506
28,6507
28,6508
28,6509
28,1178
28,6510
28,6334
28,6511
28,6383
28,6512
28,6337
28,6513
28,6342
28,1353
28,6340
29,6713
29,6714
29,6715
29,6577
29,3461
29,6633
29,6716
29,6717
29,6523
29,6718
29,6719
29,6533
29,6619
29,6720
29,6721
29,6722
29,6666
29,6647
29,6723
29,6724
29,6725
29,6576
29,6601
29,4612
29,6544
29,6661
29,6726
29,6727
29,6728
29,6526
30,6953
30,6954
30,6955
30,6741
30,6754
30,6370
30,6733
30,6956
30,6732
30,6957
30,6729
30,6738
30,5107
30,6742
31,7128
31,7084
31,6960
31,4953
31,7006
31,7014
31,7129
31,7015
31,2008
31,6958
31,7048
31,7008
31,7130
31,7131
31,7132
31,3585
31,7133
31,6991
31,7005
31,6969
31,6972
31,7134
31,7135
31,3697
32,4459
32,4313
32,7205
32,4120
33,7269
33,7344
33,7345
33,7346
33,7209
33,1298
33,7347
33,7324
33,7342
33,7348
34,7477
34,7457
34,7384
34,7373
34,7622
34,7661
34,7662
34,7663
34,7664
34,7464
34,2890
34,7489
34,7417
34,7349
34,7665
34,7666
34,7398
34,7667
34,1943
34,7668
34,7438
34,7508
34,7669
34,7555
34,7462
34,7620
34,7526
34,7670
34,7351
34,7671
35,2213
35,1974
35,2212
35,7971
35,2259
35,7703
35,1943
35,7705
35,7925
35,1928
35,7972
35,1981
35,7722
35,1918
35,6922
35,737
35,2332
35,2913
35,7673
35,7672
35,805
36,8012
36,8025
36,8343
36,7974
36,7985
36,7976
36,8155
36,7973
36,7991
36,8023
37,2033
37,2040
37,2017
37,2041
37,8378
37,8362
37,2018
37,2038
37,2046
38,8379
38,8380
39,8514
39,8550
39,8517
39,8549
39,8551
39,8552
39,8450
39,8553
39,8554
39,8430
39,8474
39,1255
39,1483
39,8555
39,8556
39,8548
39,8427
39,8557
39,8558
40,8560
40,8572
40,8562
40,8559
41,8663
41,9021
41,8646
41,9022
41,8645
41,8705
41,6791
41,8704
41,8637
41,6842
41,8659
41,6866
41,6841
41,8681
41,8680
41,8706
41,9023
41,8670
41,9024
41,8842
41,9018
41,9025
41,9026
41,6846
41,8784
41,8827
41,6844
41,6803
41,8624
41,8781
42,9137
42,9214
42,6181
42,9173
42,9028
42,9035
42,9215
42,9033
42,9037
42,9027
42,9048
43,9456
43,9457
43,9246
43,9458
43,9459
43,9288
43,9460
43,9461
43,9462
43,9463
43,9464
43,9465
43,9466
43,9467
43,9468
43,9469
43,9359
43,9470
43,9471
43,9303
43,9472
43,9279
43,9473
43,9474
43,9475
43,9476
43,9223
43,9477
43,3412
43,9478
44,9486
44,9504
44,9481
45,219
45,9626
45,2068
45,2221
45,2008
45,2397
45,9834
45,9609
45,7972
45,379
45,213
45,9647
45,9732
45,9634
45,9616
45,9656
45,2876
45,2439
45,9623
45,2332
45,9633
45,2440
45,6017
45,2347
46,1935
46,2220
46,9838
46,2909
46,1113
46,9839
46,9857
46,9858
47,9874
47,9872
47,9896
47,9902
47,9878
48,9920
48,9906
48,10020
48,1189
48,9917
48,10039
48,9915
48,9904
48,10040
48,1178
48,10041
48,10042
48,851
48,10043
48,4968
48,10044
48,10045
48,1464
48,10046
48,10047
48,9967
48,1220
48,9907
48,10048
48,9908
48,5330
48,10049
48,9925
48,342
48,10006
49,10121
49,10075
49,10072
49,10074
49,10073
49,10122
49,10123
49,10124
49,10101
49,10125
49,10126
49,953
49,10127
49,10128
50,1942
50,3200
50,10170
50,10178
50,10275
50,10137
50,10185
50,10276
50,10176
50,10163
50,7874
50,10171
50,10277
50,10144
50,10130
50,10172
50,10266
50,10278
50,10157
50,10129
50,3526
50,10279
50,10167
51,10329
51,10321
51,7147
51,5189
51,10326
51,10300
51,3413
51,5056
51,10348
51,10303
51,10281
51,10282
51,10294
51,10328
51,10308
51,10319
51,10481
51,2140
51,10333
51,10297
51,10304
51,10299
51,10141
51,10307
51,2991
51,10280
51,10325
51,10305
51,10284
51,2811
52,10531
52,10654
52,10655
52,10656
52,4170
52,10657
52,10658
52,10611
52,10605
52,10659
52,10543
52,10504
52,10497
52,10547
52,10522
52,4206
52,10488
52,10660
52,10661
52,10494
52,10662
52,10608
52,7773
52,10663
52,10664
52,10665
52,10666
52,10627
53,10786
53,4131
53,10672
53,3126
53,10670
53,10787
53,10788
53,10668
53,10789
53,10682
53,10688
53,10790
53,10791
53,10754
53,10753
53,10792
53,10785
53,10793
53,10667
54,10808
54,10798
54,10915
54,10813
54,11079
54,10801
54,8774
54,10807
54,10800
54,901
54,10797
54,11080
54,10921
54,10814
54,10802
54,11081
54,10934
54,10794
54,1198
54,10796
54,10799
54,4807
54,11054
54,10795
55,11354
55,11355
55,11157
55,11156
55,11356
55,11357
55,11358
55,11359
55,11360
55,11361
55,11362
55,11363
55,11364
55,11365
55,11366
55,11367
55,11368
55,11369
55,11370
55,814
55,11371
55,11372
55,11152
55,11373
55,11093
55,11374
55,11375
55,11376
55,11089
55,11377
56,11400
56,11381
56,1881
56,11378
56,6145
57,11409
57,11423
57,11567
57,11433
57,5670
57,11045
57,11415
57,8665
57,11411
57,11468
57,1187
57,11421
57,11445
57,11418
57,11568
57,11569
57,11460
57,11425
57,11520
57,11463
57,5025
57,11424
57,11407
57,11518
57,11465
57,11443
57,11562
57,1720
57,11570
57,11416
58,11667
58,11586
58,11710
58,11580
58,11711
58,11712
58,11713
58,11672
58,11589
58,11598
58,11714
58,11715
58,11716
58,11717
58,11718
58,11719
58,11720
58,11721
58,11722
58,11607
58,11723
58,11648
58,11724
58,11725
58,11624
58,11726
58,11579
58,4124
58,11571
58,11679
59,3753
59,11729
59,11730
59,11844
59,3751
59,11740
59,11780
59,11781
59,11733
59,3752
59,11732
59,465
59,11727
59,11743
59,11728
59,11741
59,3754
59,1501
59,9491
60,11927
60,11880
60,12004
60,12005
60,12006
60,11896
60,11983
60,12007
60,11976
60,11949
60,11960
60,12008
60,12009
60,11942
60,12010
60,12011
60,12012
60,12013
60,11937
60,11958
60,6797
60,11997
60,12014
60,12015
60,12016
60,12017
60,12018
60,12019
60,12020
60,12021
61,12124
61,12040
61,12115
61,12125
61,12104
61,12071
61,12027
61,12031
61,12024
61,12028
61,12088
61,12111
61,12054
61,12126
61,12110
61,12029
61,12047
61,12039
61,12044
61,12085
61,12099
61,12091
61,12107
61,12090
61,12079
61,12068
61,12121
61,4298
61,12022
61,12049
62,12151
62,12128
63,12202
63,2520
63,8299
63,12215
63,12216
63,12175
63,12217
63,12218
63,12219
63,12207
63,12220
63,12152
63,12221
63,12222
63,12223
63,12224
63,12225
63,12199
63,12201
63,12226
63,6333
63,12155
63,12209
63,12227
63,12228
63,12156
63,12229
63,12230
63,12231
64,12232
64,5641
64,12235
64,12234
64,1950
64,213
64,6876
64,2332
64,2159
64,8370
65,12271
65,12277
65,12281
65,12272
65,12280
65,11659
65,6509
65,12278
65,12270
65,12275
65,12283
65,12266
65,12274
65,12335
65,7831
65,12282
65,12264
65,9614
65,2387
65,12269
65,12362
65,2991
65,12265
65,12284
66,12363
67,12430
67,5985
67,5981
67,5983
67,5982
67,12427
67,12428
67,5984
68,12714
68,12715
68,12716
68,12582
68,12717
68,12564
68,12718
68,1161
68,12719
68,12575
68,12720
68,12721
68,12722
68,12723
68,12572
68,12568
68,12677
68,4672
68,12724
68,12725
68,1142
68,12699
68,12683
68,12700
68,4684
68,12571
68,12678
68,12578
68,4623
68,4669
69,12737
69,5290
69,12726
69,12734
69,12740
69,12744
69,5640
69,12731
69,10145
69,12729
69,12735
69,12728
69,8093
69,12730
70,5932
70,219
70,259
70,13022
70,13023
70,13024
70,2217
70,13025
70,12974
70,5426
70,12976
70,13026
70,2221
70,2222
70,12942
70,12952
70,2517
70,13027
70,12973
70,13028
70,12948
70,9627
70,12918
70,3154
70,13029
70,13030
70,13031
70,62
70,13032
70,2223
71,13383
71,13241
71,4531
71,13384
71,9970
71,13177
71,13385
71,13224
71,13386
71,13333
71,13134
71,13187
71,13061
71,13387
71,13388
71,13189
71,13389
71,13100
71,13248
71,13158
71,13084
71,13390
71,13391
71,13392
71,13096
71,13089
71,13264
71,13045
71,13393
71,13069
72,13503
72,12661
72,245
72,13413
72,13502
72,11177
72,12611
72,13396
72,13523
72,13430
72,13577
72,13425
72,13423
72,13492
72,13641
72,13668
72,13554
72,13669
72,12698
72,13498
72,13491
72,13506
72,13507
72,13670
72,13671
72,13467
72,13464
72,13586
72,13662
72,13452
73,13853
73,13704
73,13710
73,13703
74,241
74,13978
74,13979
74,13023
74,13980
74,13981
74,13982
74,13983
74,13927
74,13984
74,13985
74,13986
74,13912
74,13882
74,13885
74,13987
74,13988
74,13989
74,9779
74,13396
74,13990
74,13991
74,13992
74,13993
74,13994
74,13995
74,13923
74,8929
74,13996
74,4484
75,14003
75,7722
75,14001
75,14004
75,14005
75,4780
76,14073
76,14072
77,14214
77,2059
77,7726
77,14267
77,14129
77,14209
77,14268
77,6195
77,14116
77,14186
77,14175
77,3628
77,6316
77,14128
77,14120
77,14218
77,14204
77,14269
77,6323
77,14210
77,14219
77,14270
77,4118
77,14212
77,7747
77,14114
77,3467
77,6279
77,6292
77,14117
78,14450
78,4076
78,14451
78,14452
78,14453
78,14454
78,14306
78,14455
78,14446
78,14355
78,14412
78,14456
78,14457
78,14458
78,14341
78,14459
78,14460
78,14393
78,14443
78,14461
78,14462
78,14463
78,14464
78,14363
78,14465
78,14466
78,14467
78,14281
78,14340
78,14338
79,6681
79,14478
79,14470
79,14471
79,14500
79,14479
79,14491
79,14511
79,14475
79,14468
79,14482
79,747
79,14512
79,14513
80,14684
80,14685
80,14686
80,3508
80,3825
80,14687
80,3509
80,14688
80,14689
80,14690
80,14691
80,14692
80,14649
80,14693
80,14586
80,14576
80,14694
80,14613
80,14534
80,14695
80,3511
80,14696
80,3517
80,14574
80,14533
80,14697
80,14655
80,14698
80,14699
80,3538
81,14852
81,14873
81,14874
81,7796
81,14875
81,14876
81,14877
81,14878
81,14718
81,14879
81,9693
81,14880
81,14881
81,14882
81,14883
81,14705
81,14884
81,14700
81,2308
81,14702
81,14885
81,14708
81,14857
81,14886
81,14701
81,14887
81,14706
81,14888
81,14835
81,2591
82,14891
82,15132
82,15047
82,7376
82,14936
82,14899
82,14919
82,14902
82,14897
82,15033
82,15043
82,14911
82,14895
82,15250
82,14901
82,15251
82,14912
83,15271
83,13383
83,15272
83,15273
83,15274
83,15275
83,1296
83,15276
83,15277
83,15278
83,15279
83,15280
83,15281
83,15282
83,15283
83,15284
83,15285
83,15286
83,15287
83,15288
83,15289
83,15290
83,15291
83,15292
83,15293
83,15294
83,15295
83,15296
83,15297
83,15298
84,219
84,15352
84,15353
84,15354
84,15311
84,867
84,15355
84,866
84,15356
84,15357
84,5971
84,1972
84,15358
84,14733
84,15359
84,15360
84,15361
84,15316
84,15362
84,15363
84,12938
84,15364
84,15365
84,15366
84,8581
84,15321
84,15305
84,1125
84,15367
84,15368
85,15513
85,15423
85,15514
85,15515
85,15516
85,15431
85,3032
85,15517
85,6971
85,15518
85,15496
85,15519
85,15520
85,15380
85,15521
85,15433
85,8447
85,13482
85,15370
85,15522
85,15384
85,1561
85,15523
85,15524
85,2629
85,15525
85,1203
85,15526
85,15399
85,15527
86,219
86,2068
86,15528
86,2880
86,379
86,2876
86,2332
86,2440
87,15600
87,1049
87,15621
87,6874
87,15571
87,15589
87,15609
87,15573
87,15630
87,15631
87,15610
87,15570
88,15647
88,15637
88,15635
88,15636
88,15639
88,15662
88,15661
88,15638
88,15632
88,15699
88,15714
88,15645
88,15649
88,15633
89,15860
89,15847
89,15823
89,15864
89,15758
89,15790
89,15892
89,15893
89,15836
89,4678
89,15750
89,15772
89,15894
89,15800
89,15755
89,15803
89,15895
89,15896
89,15897
89,15882
89,15863
89,15898
89,15807
89,15840
89,15899
89,15858
89,15900
89,15901
89,15781
89,15757
90,15906
90,15902
90,15968
90,15982
90,9839
90,9667
90,7673
91,16139
91,16140
91,16141
91,16045
91,16142
91,16143
91,16144
91,16145
91,16146
91,16147
91,16148
91,3982
91,16149
91,16150
91,16151
91,16152
91,16102
91,4506
91,16153
91,16154
91,16155
91,15876
91,16156
91,16157
91,16158
91,16159
91,4047
91,16160
91,16161
91,16162
93,11613
93,16368
93,11709
93,16350
93,11591
93,11649
93,16371
93,11602
93,3706
93,16351
93,16349
93,16358
93,16352
93,9731
93,11449
94,16714
94,8343
94,16497
94,4777
94,7989
94,16568
94,7983
94,16456
94,16614
94,16569
94,7976
94,16715
94,5790
94,16606
94,16609
94,16624
94,16528
94,16524
94,16565
94,16716
94,16717
94,8139
94,16525
94,16527
94,16558
94,16476
94,16620
95,16721
95,16794
95,16861
95,16862
95,16863
95,16720
95,16770
95,16864
95,16734
95,16738
95,16865
95,16800
95,16809
95,16831
95,16757
95,14691
95,16799
95,16866
95,16867
95,16796
95,16868
95,16869
95,16722
95,16719
95,16744
95,16870
95,7508
95,16871
95,16803
95,16728
96,16934
96,17086
96,17087
96,17088
96,17089
96,17090
96,16875
96,16899
96,16935
96,17091
96,17034
96,16919
96,17092
96,5922
96,17093
96,17094
96,17028
96,17095
96,17096
96,16909
96,17038
96,16960
96,16943
96,16925
96,16959
96,16921
96,17037
96,16873
96,3996
96,17097
97,15292
97,9970
97,17144
97,17143
97,17145
97,17146
97,17109
97,17147
97,17123
97,17148
97,17149
97,17150
97,17151
97,17152
97,17153
97,17154
97,17155
97,17156
97,17157
97,17100
97,17158
97,17159
97,17160
97,17161
97,17162
97,17163
97,1370
97,17102
97,17164
97,17107
98,17210
98,6886
98,17278
98,4121
98,17261
98,17182
98,17211
98,4120
98,4430
99,15378
99,17298
99,15370
99,15522
99,15526
99,15381
99,15376
99,8467
101,6352
101,17346
101,17348
102,17509
102,17476
102,17614
102,17507
102,17576
102,17604
102,17504
102,17496
102,17518
102,17619
102,4293
103,17681
103,2110
103,17682
103,3420
103,7873
103,17683
103,17645
103,17649
103,17679
103,17635
103,4120
104,17895
104,17776
104,17724
104,17961
104,17962
104,17775
104,17924
104,17963
104,17684
104,17822
104,17964
104,15661
104,17779
104,17965
104,17748
104,17823
104,17966
104,17950
104,17783
104,17745
104,17747
104,17967
104,17968
104,17969
104,17906
104,17872
104,17858
104,17723
104,17712
104,17970
105,12718
105,17972
105,14495
105,5322
105,17971
106,18061
106,18062
106,18086
106,18044
106,17180
106,17444
106,18045
106,18078
106,12242
107,18115
107,18116
107,12215
107,18117
107,18118
107,18119
107,18120
107,18121
107,18122
107,18123
107,18124
107,18125
107,18126
107,18127
108,17552
108,18301
108,18186
108,15377
108,18302
108,18187
108,15598
108,18192
108,18303
108,18199
108,18304
108,18128
108,18162
108,15708
108,18148
108,14527
108,18213
108,18267
109,18051
110,7168
110,6823
110,1249
110,18376
110,6815
110,18349
110,18367
111,1601
111,18484
111,1502
111,18527
111,18451
111,18445
111,18516
111,1348
111,1503
111,18528
112,1447
112,18666
112,18667
112,1253
112,18668
112,1104
112,18669
112,18636
112,18670
112,18671
112,1445
112,1254
112,18672
112,18673
112,18674
112,18652
112,18675
112,18676
112,1260
112,3379
112,3516
112,18677
112,10633
112,3390
112,18678
112,18641
112,3393
112,18554
112,18662
112,18679
113,1109
113,18700
113,18686
113,18683
113,18680
113,18681
113,10866
113,14544
113,18684
113,18732
113,10457
113,16109
113,18682
113,18696
114,18744
114,18792
114,18870
114,18871
114,18748
114,18872
114,18873
114,18746
114,18781
114,18874
114,18846
114,18875
114,18876
114,18877
114,18878
114,18752
114,18879
114,18880
114,18822
114,18881
115,18912
115,18979
115,18882
115,3027
115,18980
115,18885
115,18961
115,7450
115,9266
115,18910
115,18884
115,18981
115,18982
115,18983
115,18930
115,18890
117,19431
117,19566
117,19432
117,19456
117,19429
117,19430
117,19433
118,1588
118,19567
118,19574
118,18503
118,19631
118,1186
118,18446
118,19642
118,19603
118,19628
118,19606
118,633
118,18527
118,19592
118,19581
118,6511
118,19651
118,19605
118,1486
118,1529
118,1353
118,13033
118,19641
118,19568
118,1376
118,9595
118,19571
118,9602
118,19664
118,1348
119,19896
119,19693
119,15378
119,19692
119,19724
119,19897
119,8692
119,14871
119,19697
119,19898
119,9866
119,19728
119,19706
119,4311
119,7545
119,19899
119,19900
119,19685
119,19901
119,2159
119,19902
119,19772
120,4130
120,20057
120,6392
120,1379
120,20059
120,20134
120,20083
120,19913
120,20087
120,19976
120,19946
120,19907
120,20077
120,19960
120,20135
120,19962
120,20136
120,19903
120,19975
120,20058
120,19916
120,13557
120,20065
120,20137
120,19904
120,20005
120,2876
120,20082
120,19948
120,19944
121,20279
121,20144
121,20139
121,20237
121,20217
121,20280
121,20281
121,7155
121,20239
121,20146
121,20282
122,20379
122,20287
122,15479
122,20288
122,20339
122,20284
122,20291
122,20283
122,20298
122,20304
122,20297
123,9867
123,20390
123,20391
123,20419
123,4430
123,20420
124,13380
124,854
124,20512
124,20451
124,18559
124,9286
124,20547
124,20548
124,17999
124,12243
124,7972
124,20480
124,3138
124,2416
124,13259
124,20435
125,20562
125,20575
125,20549
125,20643
127,8686
127,3416
127,20723
127,1220
127,20805
127,20740
127,20806
127,20727
128,2254
128,6505
128,6346
128,4119
128,20889
128,4280
128,9087
128,3421
128,2040
128,9610
128,20810
128,6349
128,6766
128,9719
128,3635
128,20812
128,3606
128,10538
128,3803
128,20807
129,20892
129,20991
129,20992
129,20913
129,20993
129,20899
129,20903
129,20994
129,3814
129,20901
129,20975
129,20906
130,20995
131,21203
131,21204
131,20226
132,4342
132,6320
132,21219
132,21205
133,21308
133,21248
133,21226
133,21309
133,21225
133,21310
133,14014
133,21230
133,21311
133,21238
133,21312
133,21234
133,21245
133,21292
133,21298
133,21295
134,14402
134,15837
134,21343
134,21316
134,15786
134,21314
134,18576
134,21315
135,21538
135,11808
135,21684
135,21563
135,21670
135,21685
135,21686
135,21687
135,9508
135,2015
135,21688
135,21689
135,21690
135,21691
135,21692
135,3242
135,21693
135,21694
135,21695
135,21530
135,21696
135,2572
135,3055
135,21554
135,21697
135,8699
135,15598
135,16889
135,21698
135,10297
136,18273
136,21771
136,21766
136,21703
136,21753
136,21728
136,21772
136,21725
