company_id,contributor_id
48,9915
48,10037
48,9913
48,9902
48,10038
48,1178
48,10039
48,10040
48,847
48,10041
48,4969
48,10042
48,10043
48,1464
48,10044
48,10045
48,9965
48,1220
48,9905
48,10046
48,9906
48,5331
48,10047
48,9923
48,342
48,10004
49,10119
49,10073
49,10070
49,10072
49,10071
49,10120
49,10121
49,10122
49,10099
49,10123
49,10124
49,952
49,10125
49,10126
50,1942
50,3200
50,10168
50,10176
50,10273
50,10135
50,10183
50,10274
50,10174
50,10161
50,7874
50,10169
50,10275
50,10142
50,10128
50,10170
50,10264
50,10276
50,10155
50,10127
50,3526
50,10277
50,10165
51,10326
51,10319
51,7148
51,5190
51,10323
51,10298
51,3413
51,5057
51,10345
51,10301
51,10279
51,10280
51,10292
51,10325
51,10306
51,10317
51,10478
51,2141
51,10330
51,10295
51,10302
51,10297
51,10139
51,10305
51,2991
51,10278
51,10322
51,10303
51,10282
51,2811
52,10528
52,10651
52,10652
52,10653
52,4171
52,10654
52,10655
52,10608
52,10602
52,10656
52,10540
52,10501
52,10494
52,10544
52,10519
52,4207
52,10485
52,10657
52,10658
52,10491
52,10659
52,10605
52,7773
52,10660
52,10661
52,10662
52,10663
52,10624
53,10784
53,4131
53,10669
53,3126
53,10667
53,10785
53,10786
53,10665
53,10787
53,10680
53,10747
53,10788
53,10789
53,10752
53,10751
53,10790
53,10783
53,10791
53,10664
54,10806
54,10796
54,10913
54,10811
54,11077
54,10799
54,8774
54,10805
54,10798
54,898
54,10795
54,11078
54,10919
54,10812
54,10800
54,11079
54,10933
54,10792
54,1198
54,10794
54,10797
54,4808
54,11052
54,10793
55,11351
55,11352
55,11155
55,11154
55,11353
55,11354
55,11355
55,11356
55,11357
55,11358
55,11359
55,11360
55,11361
55,11362
55,11363
55,11364
55,11365
55,11366
55,11367
55,811
55,11368
55,11369
55,11150
55,11370
55,11091
55,11371
55,11372
55,11373
55,11087
55,11374
56,11397
56,11378
56,1881
56,11375
56,6145
57,11406
57,11420
57,11563
57,11431
57,5671
57,11043
57,11412
57,8665
57,11408
57,11465
57,1187
57,11418
57,11442
57,11415
57,11564
57,11565
57,11457
57,11422
57,11517
57,11460
57,5026
57,11421
57,11404
57,11515
57,11462
57,11440
57,11558
57,1720
57,11566
57,11413
58,11664
58,11583
58,11706
58,11576
58,11707
58,11708
58,11709
58,11669
58,11585
58,11594
58,11710
58,11711
58,11712
58,11713
58,11714
58,11715
58,11716
58,11717
58,11718
58,11603
58,11719
58,11645
58,11720
58,11721
58,11621
58,11722
58,11575
58,4124
58,11567
58,11676
59,3753
59,11725
59,11726
59,11841
59,3751
59,11736
59,11776
59,11777
59,11729
59,3752
59,11728
59,466
59,11723
59,11739
59,11724
59,11737
59,3754
59,1501
59,9489
60,11920
60,11876
60,12001
60,12002
60,12003
60,11892
60,11980
60,12004
60,11973
60,11946
60,11957
60,12005
60,12006
60,11939
60,12007
60,12008
60,12009
60,12010
60,11934
60,11955
60,6798
60,11994
60,12011
60,12012
60,12013
60,12014
60,12015
60,12016
60,12017
60,12018
61,12121
61,12039
61,12112
61,12122
61,12101
61,12068
61,12024
61,12027
61,12021
61,12025
61,12085
61,12108
61,12050
61,12123
61,12107
61,12026
61,12045
61,12036
61,12041
61,12082
61,12096
61,12088
61,12104
61,12087
61,12076
61,12065
61,12118
61,4299
61,12019
61,12044
62,12148
62,12125
63,12199
63,2519
63,8299
63,12212
63,12213
63,12172
63,12214
63,12215
63,12216
63,12204
63,12217
63,12149
63,12218
63,12219
63,12220
63,12221
63,12222
63,12196
63,12198
63,12223
63,6334
63,12152
63,12206
63,12224
63,12225
63,12153
63,12226
63,12227
63,12228
64,12229
64,5642
64,12232
64,12231
64,1950
64,213
64,6877
64,2332
64,2160
64,8370
65,12268
65,12274
65,12278
65,12269
65,12277
65,11655
65,6510
65,12275
65,12267
65,12272
65,12280
65,12263
65,12271
65,12332
65,7832
65,12279
65,12261
65,9612
65,2387
65,12266
65,12359
65,2991
65,12262
65,12281
66,12360
67,12427
67,5985
67,5981
67,5983
67,5982
67,12424
67,12425
67,5984
68,12712
68,12713
68,12714
68,12580
68,12715
68,12562
68,12716
68,1161
68,12717
68,12573
68,12718
68,12719
68,12720
68,12721
68,12570
68,12566
68,12675
68,4673
68,12722
68,12723
68,1140
68,12697
68,12681
68,12698
68,4685
68,12569
68,12676
68,12576
68,4624
68,4670
69,12735
69,5291
69,12724
69,12732
69,12738
69,12742
69,5641
69,12729
69,10143
69,12727
69,12733
69,12726
69,8093
69,12728
70,5932
70,228
70,259
70,13019
70,13020
70,13021
70,2218
70,13022
70,12973
70,5427
70,12975
70,13023
70,2222
70,2224
70,12937
70,12948
70,2516
70,13024
70,12972
70,13025
70,12944
70,9625
70,12914
70,3154
70,13026
70,13027
70,13028
70,62
70,13029
70,2223
71,13380
71,13238
71,4532
71,13381
71,9968
71,13174
71,13382
71,13221
71,13383
71,13330
71,13131
71,13184
71,13058
71,13384
71,13385
71,13186
71,13386
71,13097
71,13245
71,13155
71,13081
71,13387
71,13388
71,13389
71,13093
71,13086
71,13261
71,13042
71,13390
71,13066
72,13500
72,12659
72,245
72,13410
72,13499
72,11175
72,12609
72,13393
72,13520
72,13427
72,13573
72,13422
72,13420
72,13489
72,13637
72,13664
72,13550
72,13665
72,12696
72,13495
72,13488
72,13503
72,13504
72,13666
72,13667
72,13464
72,13461
72,13582
72,13658
72,13449
73,13849
73,13700
73,13706
73,13699
74,241
74,13974
74,13975
74,13020
74,13976
74,13977
74,13978
74,13979
74,13923
74,13980
74,13981
74,13982
74,13908
74,13878
74,13881
74,13983
74,13984
74,13985
74,9777
74,13393
74,13986
74,13987
74,13988
74,13989
74,13990
74,13991
74,13919
74,8928
74,13992
74,4485
75,13999
75,7722
75,13997
75,14000
75,14001
75,4781
76,14070
76,14069
77,14211
77,2060
77,7726
77,14264
77,14126
77,14206
77,14265
77,6195
77,14113
77,14183
77,14172
77,3628
77,6318
77,14125
77,14117
77,14215
77,14201
77,14266
77,6325
77,14207
77,14216
77,14267
77,4118
77,14208
77,7747
77,14111
77,3467
77,6279
77,6292
77,14114
78,14447
78,4076
78,14448
78,14449
78,14450
78,14451
78,14303
78,14452
78,14443
78,14352
78,14409
78,14453
78,14454
78,14455
78,14338
78,14456
78,14457
78,14390
78,14442
78,14458
78,14459
78,14460
78,14461
78,14360
78,14462
78,14463
78,14464
78,14278
78,14337
78,14335
79,6682
79,14475
79,14467
79,14468
79,14497
79,14476
79,14488
79,14508
79,14472
79,14465
79,14479
79,745
79,14509
79,14510
80,14682
80,14683
80,14684
80,3508
80,3825
80,14685
80,3509
80,14686
80,14687
80,14688
80,14689
80,14690
80,14647
80,14691
80,14583
80,14573
80,14692
80,14611
80,14531
80,14693
80,3511
80,14694
80,3517
80,14571
80,14530
80,14695
80,14653
80,14696
80,14697
80,3538
81,14849
81,14870
81,14871
81,7795
81,14872
81,14873
81,14874
81,14875
81,14716
81,14876
81,9691
81,14877
81,14878
81,14879
81,14880
81,14703
81,14881
81,14698
81,2309
81,14700
81,14882
81,14706
81,14854
81,14883
81,14699
81,14884
81,14704
81,14885
81,14833
81,2590
82,14888
82,15129
82,15044
82,7377
82,14933
82,14896
82,14916
82,14899
82,14894
82,15030
82,15040
82,14908
82,14892
82,15247
82,14898
82,15248
82,14909
83,15268
83,13380
83,15269
83,15270
83,15271
83,15272
83,1296
83,15273
83,15274
83,15275
83,15276
83,15277
83,15278
83,15279
83,15280
83,15281
83,15282
83,15283
83,15284
83,15285
83,15286
83,15287
83,15288
83,15289
83,15290
83,15291
83,15292
83,15293
83,15294
83,15295
84,228
84,15349
84,15350
84,15351
84,15308
84,864
84,15352
84,863
84,15353
84,15354
84,5971
84,1972
84,15355
84,14731
84,15356
84,15357
84,15358
84,15313
84,15359
84,15360
84,12935
84,15361
84,15362
84,15363
84,8581
84,15318
84,15302
84,1124
84,15364
84,15365
85,15509
85,15420
85,15510
85,15511
85,15512
85,15428
85,3032
85,15513
85,6972
85,15514
85,15492
85,15515
85,15516
85,15377
85,15517
85,15430
85,8447
85,13473
85,15367
85,15518
85,15381
85,1561
85,15519
85,15520
85,2628
85,15521
85,1203
85,15522
85,15395
85,15523
86,228
86,2069
86,15524
86,2880
86,379
86,2876
86,2332
86,2439
87,15597
87,1048
87,15618
87,6875
87,15568
87,15586
87,15606
87,15570
87,15627
87,15628
87,15607
87,15567
88,15644
88,15634
88,15632
88,15633
88,15636
88,15659
88,15658
88,15635
88,15629
88,15696
88,15711
88,15642
88,15646
88,15630
89,15857
89,15844
89,15820
89,15861
89,15755
89,15787
89,15889
89,15890
89,15833
89,4679
89,15747
89,15769
89,15891
89,15797
89,15751
89,15800
89,15892
89,15893
89,15894
89,15879
89,15860
89,15895
89,15804
89,15837
89,15896
89,15854
89,15897
89,15898
89,15778
89,15754
90,15903
90,15899
90,15965
90,15979
90,9837
90,9665
90,7673
91,16137
91,16138
91,16139
91,16042
91,16140
91,16141
91,16142
91,16143
91,16144
91,16145
91,16146
91,3984
91,16147
91,16148
91,16149
91,16150
91,16100
91,4506
91,16151
91,16152
91,16153
91,15873
91,16154
91,16155
91,16156
91,16157
91,4047
91,16158
91,16159
91,16160
93,11609
93,16366
93,11705
93,16349
93,11587
93,11646
93,16369
93,11598
93,3706
93,16350
93,16348
93,16357
93,16351
93,9729
93,11446
94,16712
94,8343
94,16495
94,4778
94,7989
94,16566
94,7983
94,16454
94,16612
94,16567
94,7976
94,16713
94,5791
94,16604
94,16607
94,16622
94,16526
94,16522
94,16563
94,16714
94,16715
94,8137
94,16523
94,16525
94,16556
94,16474
94,16618
95,16719
95,16792
95,4169
95,16859
95,16860
95,16718
95,16768
95,16861
95,16733
95,16736
95,16862
95,16798
95,16807
95,16829
95,16755
95,14689
95,16797
95,16863
95,16864
95,16794
95,16865
95,16866
95,16720
95,16717
95,16742
95,16867
95,7509
95,16868
95,16801
95,16726
96,16931
96,17082
96,17083
96,17084
96,17085
96,17086
96,16872
96,16897
96,16932
96,17087
96,17031
96,16916
96,17088
96,5923
96,17089
96,17090
96,17025
96,17091
96,17092
96,16906
96,17035
96,16957
96,16939
96,16922
96,16956
96,16918
96,17034
96,16870
96,3996
96,17093
97,15289
97,9968
97,17140
97,17139
97,17141
97,17142
97,17105
97,17143
97,17119
97,17144
97,17145
97,17146
97,17147
97,17148
97,17149
97,17150
97,17151
97,17152
97,17153
97,17096
97,17154
97,17155
97,17156
97,17157
97,17158
97,17159
97,1370
97,17098
97,17160
97,17103
98,17206
98,6887
98,17277
98,4121
98,17260
98,17178
98,17207
98,4120
98,4431
99,15375
99,17297
99,15367
99,15518
99,15522
99,15378
99,15373
99,8466
101,6353
101,17345
101,17347
102,17509
102,17476
102,17613
102,17507
102,17576
102,17604
102,17504
102,17496
102,17518
102,17619
102,4294
103,17681
103,2111
103,17682
103,3420
103,7873
103,17683
103,17645
103,17649
103,17679
103,17635
103,4120
104,17895
104,17776
104,17724
104,17961
104,17962
104,17775
104,17924
104,17963
104,17684
104,17821
104,17964
104,15658
104,17779
104,17965
104,17748
104,17822
104,17966
104,17950
104,12831
104,17745
104,17747
104,17967
104,17968
104,17969
104,17906
104,17872
104,17858
104,17723
104,17712
104,17970
105,12716
105,17972
105,14492
105,5323
105,17971
106,18061
106,18062
106,18086
106,18044
106,17176
106,17444
106,18045
106,18078
106,12239
107,18115
107,18116
107,12212
107,18117
107,18118
107,18119
107,18120
107,18121
107,18122
107,18123
107,18124
107,18125
107,18126
107,18127
108,17552
108,18301
108,18186
108,15374
108,18302
108,18187
108,15595
108,18193
108,18303
108,18304
108,18305
108,18128
108,18162
108,15705
108,18148
108,14524
108,18213
108,18267
109,18051
110,7169
110,6824
110,1249
110,18377
110,6816
110,18350
110,18368
111,1601
111,18486
111,1502
111,18529
111,18453
111,18447
111,18518
111,1348
111,1503
111,18530
112,1447
112,18668
112,18669
112,1253
112,18670
112,1103
112,18671
112,18638
112,18672
112,18673
112,1445
112,1254
112,18674
112,18675
112,18676
112,18654
112,18677
112,18678
112,1260
112,3379
112,3516
112,18679
112,10630
112,3390
112,18680
112,18643
112,3393
112,18556
112,18664
112,18681
113,1108
113,18702
113,18688
113,18685
113,18682
113,18683
113,10864
113,14541
113,18686
113,18734
113,10453
113,16107
113,18684
113,18698
114,18746
114,18794
114,18872
114,18873
114,18750
114,18874
114,18875
114,18748
114,18783
114,18876
114,18848
114,18877
114,18878
114,18879
114,18880
114,18754
114,18881
114,18882
114,18824
114,18883
115,18914
115,18981
115,18884
115,3027
115,18982
115,18887
115,18963
115,7451
115,9264
115,18912
115,18886
115,18983
115,18984
115,18985
115,18932
115,18892
117,19432
117,19567
117,19433
117,19456
117,19430
117,19431
117,19434
118,1588
118,19568
118,19575
118,18505
118,19632
118,1186
118,18448
118,19643
118,19604
118,19629
118,19607
118,632
118,18529
118,19592
118,19582
118,6512
118,19652
118,19606
118,1486
118,1529
118,1353
118,13030
118,19642
118,19569
118,1376
118,9592
118,19572
118,9600
118,19665
118,1348
119,19915
119,19695
119,15375
119,19696
119,19729
119,19916
119,19697
119,14868
119,19700
119,19917
119,9864
119,19734
119,19710
119,4312
119,7546
119,19918
119,19919
119,19687
119,19920
119,2160
119,19921
119,19778
120,4130
120,20075
120,6393
120,1379
120,20077
120,20152
120,20104
120,19932
120,20105
120,19995
120,19965
120,19926
120,20095
120,19979
120,20153
120,19981
120,20154
120,19922
120,19994
120,20076
120,19935
120,13553
120,20083
120,20155
120,19923
120,20024
120,2876
120,20100
120,19967
120,19963
121,20297
121,20162
121,20157
121,20255
121,20235
121,20298
121,20299
121,7156
121,20257
121,20164
121,20300
122,20397
122,20305
122,15475
122,20306
122,20357
122,20302
122,20309
122,20301
122,20316
122,20322
122,20315
123,9865
123,20408
123,20409
123,20437
123,4431
123,20438
124,13377
124,850
124,20533
124,20469
124,18561
124,9284
124,20569
124,20570
124,17999
124,12240
124,7972
124,20499
124,3138
124,2415
124,13255
124,20453
125,20584
125,20597
125,20571
125,20664
127,8686
127,3416
127,20744
127,1220
127,20826
127,20761
127,20827
127,20748
128,2255
128,6506
128,6347
128,4119
128,20910
128,4281
128,9086
128,3421
128,2040
128,9608
128,20831
128,6350
128,6767
128,9717
128,3635
128,20833
128,3606
128,10535
128,3803
128,20828
129,20913
129,21012
129,21013
129,20934
129,21014
129,20920
129,20924
129,21015
129,3814
129,20922
129,20996
129,20927
130,21016
131,21224
131,21225
131,20244
132,4343
132,6322
132,21240
132,21226
133,21330
133,21269
133,21247
133,21331
133,21246
133,21332
133,14010
133,21251
133,21333
133,21259
133,21334
133,21255
133,21266
133,21314
133,21320
133,21317
134,14399
134,15834
134,21365
134,21338
134,15782
134,21336
134,18578
134,21337
135,21558
135,11804
135,21703
135,21582
135,21689
135,21704
135,21705
135,21706
135,9506
135,2015
135,21707
135,21708
135,21709
135,21710
135,21711
135,3242
135,21712
135,21713
135,21714
135,21551
135,21715
135,2571
135,3055
135,21574
135,21716
135,8699
135,15595
135,16886
135,21717
135,10295
136,18273
136,21790
136,21785
136,21722
136,21772
136,21747
136,21791
136,21744
137,21874
137,21795
137,21797
137,21801
137,21894
138,21895
138,21896
138,21898
139,12678
140,6236
140,14211
140,6280
140,21973
140,6237
140,6243
140,6247
140,6257
140,6239
140,2357
140,6249
140,6244
141,1491
141,22012
141,11798
141,682
141,22035
141,21131
141,22036
141,22011
141,1531
141,21120
141,1486
141,1529
141,716
141,270
141,21367
141,22010
141,1494
141,20285
141,22037
142,22124
142,22040
142,22039
142,22038
142,22048
142,22161
142,22042
142,22041
143,4275
143,22169
143,22192
143,22172
143,17817
143,22168
143,22184
143,22236
143,22330
143,22200
143,435
143,22164
143,22166
143,22163
143,22331
143,22165
143,22177
143,22162
144,22360
144,22333
144,22354
144,22332
145,14731
146,22425
146,22406
146,22422
146,22429
146,22398
146,14073
146,22441
146,22424
146,22460
146,7608
146,22426
146,22397
147,2255
147,22630
147,4674
147,22535
147,22631
147,22546
147,22539
147,11866
147,22542
147,19982
147,5775
147,5033
147,22536
147,5812
147,22538
147,22532
147,22632
147,1184
147,3185
147,22552
147,22633
147,3378
148,22663
148,22639
148,22664
148,22665
148,22666
148,22667
148,22634
148,22655
148,22642
148,22668
148,22640
148,22669
149,22795
149,22743
149,22676
149,22730
149,22769
149,22698
149,22670
150,22815
150,22833
150,22796
150,22834
150,21378
150,22798
150,22818
150,22809
151,9566
151,23001
151,23002
151,23003
151,23004
151,23005
151,23006
151,23007
151,23008
151,22992
151,23009
151,23010
151,22155
151,5923
151,23011
151,23012
151,22920
151,23013
151,22854
151,23014
151,23015
151,23016
151,23017
151,23018
151,23019
151,23020
151,17561
151,23021
151,23022
151,23023
152,22610
152,23053
152,23032
152,9245
152,23049
152,1561
152,9254
152,3185
152,23024
152,72
153,23236
153,23212
153,23113
153,23109
153,23110
153,23111
153,9289
155,241
155,23362
155,1869
155,23326
155,2627
155,23312
155,23363
155,23364
155,12973
155,2562
155,23365
155,23246
155,23270
155,6912
155,23366
155,23367
155,10106
155,23318
155,23279
155,23368
155,23307
155,23369
155,23255
155,23237
155,23370
155,23242
155,2701
155,23371
155,23372
155,23284
156,23399
156,23410
156,23394
156,23404
156,23395
156,23397
156,23393
156,23398
156,172
157,20780
157,23443
157,23446
157,23454
158,2275
158,23518
158,23583
158,23599
158,23514
158,16566
158,23585
158,23512
158,23515
158,23584
158,23595
158,23611
158,23511
158,23587
158,15559
158,23550
158,23542
158,5632
158,23519
158,23664
158,23517
158,1417
158,23600
158,23538
158,23582
158,2320
158,16624
158,23535
158,23598
158,23513
159,4092
159,23768
159,23679
159,20874
159,12009
159,17211
159,6798
159,9099
159,15932
159,23769
159,9607
159,6890
159,10691
159,23770
159,2309
159,15937
159,23771
159,10752
159,4120
159,4431
159,7063
159,9161
160,4532
160,13363
160,23811
160,17140
160,23812
160,23802
160,13215
160,23867
160,23850
160,13275
160,13368
160,23868
160,23780
160,23869
160,13373
160,13042
160,13202
160,13390
160,13153
160,23870
160,13369
160,23871
160,23782
160,13084
160,13359
160,23799
