company_id	contributor_id
48	9918
48	10040
48	9916
48	9905
48	10041
48	1180
48	10042
48	10043
48	848
48	10044
48	4970
48	10045
48	10046
48	1466
48	10047
48	10048
48	9968
48	1222
48	9908
48	10049
48	9909
48	5332
48	10050
48	9926
48	342
48	10007
49	10122
49	10076
49	10073
49	10075
49	10074
49	10123
49	10124
49	10125
49	10102
49	10126
49	10127
49	954
49	10128
49	10129
50	1944
50	3202
50	10171
50	10179
50	10276
50	10138
50	10186
50	10277
50	10177
50	10164
50	7876
50	10172
50	10278
50	10145
50	10131
50	10173
50	10267
50	10279
50	10158
50	10130
50	3528
50	10280
50	10168
51	10330
51	10322
51	7149
51	5192
51	10327
51	10301
51	3415
51	5059
51	10349
51	10304
51	10282
51	10283
51	10295
51	10329
51	10309
51	10320
51	10482
51	2143
51	10334
51	10298
51	10305
51	10300
51	10142
51	10308
51	2993
51	10281
51	10326
51	10306
51	10285
51	2813
52	10532
52	10655
52	10656
52	10657
52	4172
52	10658
52	10659
52	10612
52	10606
52	10660
52	10544
52	10505
52	10498
52	10548
52	10523
52	4208
52	10489
52	10661
52	10662
52	10495
52	10663
52	10609
52	7775
52	10664
52	10665
52	10666
52	10667
52	10628
53	10788
53	4133
53	10673
53	3128
53	10671
53	10789
53	10790
53	10669
53	10791
53	10684
53	10751
53	10792
53	10793
53	10756
53	10755
53	10794
53	10787
53	10795
53	10668
54	10810
54	10800
54	10917
54	10815
54	11082
54	10803
54	8777
54	10809
54	10802
54	900
54	10799
54	11083
54	10923
54	10816
54	10804
54	11084
54	10937
54	10796
54	1200
54	10798
54	10801
54	4809
54	11057
54	10797
55	11356
55	11357
55	11160
55	11159
55	11358
55	11359
55	11360
55	11361
55	11362
55	11363
55	11364
55	11365
55	11366
55	11367
55	11368
55	11369
55	11370
55	11371
55	11372
55	812
55	11373
55	11374
55	11155
55	11375
55	11096
55	11376
55	11377
55	11378
55	11092
55	11379
56	11402
56	11383
56	1883
56	11380
56	6146
57	11411
57	11425
57	11569
57	11436
57	5672
57	11048
57	11417
57	8668
57	11413
57	11470
57	1189
57	11423
57	11447
57	11420
57	11570
57	11571
57	11462
57	11427
57	11522
57	11465
57	5028
57	11426
57	11409
57	11520
57	11467
57	11445
57	11564
57	1722
57	11572
57	11418
58	11670
58	11589
58	11712
58	11582
58	11713
58	11714
58	11715
58	11675
58	11591
58	11600
58	11716
58	11717
58	11718
58	11719
58	11720
58	11721
58	11722
58	11723
58	11724
58	11609
58	11725
58	11650
58	11726
58	11727
58	11627
58	11728
58	11581
58	4126
58	11573
58	11682
59	3755
59	11731
59	11732
59	11847
59	3753
59	11742
59	11782
59	11783
59	11735
59	3754
59	11734
59	464
59	11729
59	11745
59	11730
59	11743
59	3756
59	1503
59	9493
60	11930
60	11882
60	12007
60	12008
60	12009
60	11898
60	11986
60	12010
60	11979
60	11952
60	11963
60	12011
60	12012
60	11945
60	12013
60	12014
60	12015
60	12016
60	11940
60	11961
60	6799
60	12000
60	12017
60	12018
60	12019
60	12020
60	12021
60	12022
60	12023
60	12024
61	12127
61	12043
61	12118
61	12128
61	12107
61	12074
61	12030
61	12034
61	12027
61	12031
61	12091
61	12114
61	12057
61	12129
61	12113
61	12032
61	12050
61	12042
61	12047
61	12088
61	12102
61	12094
61	12110
61	12093
61	12082
61	12071
61	12124
61	4300
61	12025
61	12052
62	12154
62	12131
63	12205
63	2520
63	8303
63	12218
63	12219
63	12178
63	12220
63	12221
63	12222
63	12210
63	12223
63	12155
63	12224
63	12225
63	12226
63	12227
63	12228
63	12202
63	12204
63	12229
63	6335
63	12158
63	12212
63	12230
63	12231
63	12159
63	12232
63	12233
63	12234
64	12235
64	5643
64	12238
64	12237
64	1952
64	213
64	6878
64	1982
64	2162
64	8373
65	12274
65	12280
65	12284
65	12275
65	12283
65	11661
65	6511
65	12281
65	12273
65	12278
65	12286
65	12269
65	12277
65	12338
65	7834
65	12285
65	12267
65	9616
65	2389
65	12272
65	12366
65	2993
65	12268
65	12287
66	12367
67	12434
67	5986
67	5982
67	5984
67	5983
67	12431
67	12432
67	5985
68	12720
68	12721
68	12722
68	12587
68	12723
68	12569
68	12724
68	1163
68	12725
68	12580
68	12726
68	12727
68	12728
68	12729
68	12577
68	12573
68	12682
68	4674
68	12730
68	12731
68	1142
68	12704
68	12688
68	12705
68	4686
68	12576
68	12683
68	12583
68	4625
68	4671
69	12743
69	5292
69	12732
69	12740
69	12746
69	12750
69	5642
69	12737
69	10146
69	12735
69	12741
69	12734
69	8095
69	12736
70	5933
70	228
70	259
70	13029
70	13030
70	13031
70	2220
70	13032
70	12982
70	5428
70	12984
70	13033
70	2224
70	2226
70	12947
70	12958
70	2517
70	13034
70	12981
70	13035
70	12954
70	9629
70	12924
70	3156
70	13036
70	13037
70	13038
70	62
70	13039
70	2225
71	13390
71	13248
71	4533
71	13391
71	9971
71	13184
71	13392
71	13231
71	13393
71	13340
71	13141
71	13194
71	13068
71	13394
71	13395
71	13196
71	13396
71	13107
71	13255
71	13165
71	13091
71	13397
71	13398
71	13399
71	13102
71	13096
71	13271
71	13053
71	13400
71	13076
72	13510
72	12666
72	245
72	13420
72	13509
72	11180
72	12616
72	13403
72	13530
72	13438
72	13583
72	13432
72	13430
72	13499
72	13647
72	13674
72	13560
72	13675
72	12703
72	13505
72	13498
72	13513
72	13514
72	13676
72	13677
72	13474
72	13471
72	13592
72	13668
72	13459
73	13859
73	13710
73	13716
73	13709
74	241
74	13984
74	13985
74	13030
74	13986
74	13987
74	13988
74	13989
74	13933
74	13990
74	13991
74	13992
74	13918
74	13888
74	13891
74	13993
74	13994
74	13995
74	9781
74	13403
74	13996
74	13997
74	13998
74	13999
74	14000
74	14001
74	13929
74	8931
74	14002
74	4486
75	14009
75	7723
75	14007
75	14010
75	14011
75	4782
76	14079
76	14078
77	14220
77	2062
77	7727
77	14273
77	14135
77	14215
77	14274
77	6196
77	14122
77	14192
77	14181
77	3630
77	6319
77	14134
77	14126
77	14224
77	14210
77	14275
77	6326
77	14216
77	14225
77	14276
77	4120
77	14218
77	7749
77	14120
77	3469
77	6280
77	6293
77	14123
78	14456
78	4078
78	14457
78	14458
78	14459
78	14460
78	14312
78	14461
78	14452
78	14361
78	14418
78	14462
78	14463
78	14464
78	14347
78	14465
78	14466
78	14399
78	14449
78	14467
78	14468
78	14469
78	14470
78	14369
78	14471
78	14472
78	14473
78	14287
78	14346
78	14344
79	6683
79	14484
79	14476
79	14477
79	14506
79	14485
79	14497
79	14517
79	14481
79	14474
79	14488
79	746
79	14518
79	14519
80	14691
80	14692
80	14693
80	3510
80	3827
80	14694
80	3511
80	14695
80	14696
80	14697
80	14698
80	14699
80	14656
80	14700
80	14593
80	14583
80	14701
80	14620
80	14540
80	14702
80	3513
80	14703
80	3519
80	14581
80	14539
80	14704
80	14662
80	14705
80	14706
80	3540
81	14858
81	14879
81	14880
81	7797
81	14881
81	14882
81	14883
81	14884
81	14725
81	14885
81	9695
81	14886
81	14887
81	14888
81	14889
81	14712
81	14890
81	14707
81	2311
81	14709
81	14891
81	14715
81	14863
81	14892
81	14708
81	14893
81	14713
81	14894
81	14842
81	2591
82	14897
82	15139
82	15055
82	7377
82	14942
82	14905
82	14925
82	14908
82	14903
82	15040
82	15050
82	14917
82	14901
82	15258
82	14907
82	15259
82	14918
83	15279
83	13390
83	15280
83	15281
83	15282
83	15283
83	1298
83	15284
83	15285
83	15286
83	15287
83	15288
83	15289
83	15290
83	15291
83	15292
83	15293
83	15294
83	15295
83	15296
83	15297
83	15298
83	15299
83	15300
83	15301
83	15302
83	15303
83	15304
83	15305
83	15306
84	228
84	15360
84	15361
84	15362
84	15319
84	865
84	15363
84	864
84	15364
84	15365
84	7731
84	1974
84	15366
84	14740
84	15367
84	15368
84	15369
84	15324
84	15370
84	15371
84	12945
84	15372
84	15373
84	15374
84	8583
84	15328
84	15313
84	1126
84	15375
84	15376
85	15521
85	15431
85	15522
85	15523
85	15524
85	15439
85	3034
85	15525
85	6973
85	15526
85	15504
85	15527
85	15528
85	15388
85	15529
85	15441
85	8450
85	13483
85	15378
85	15530
85	15392
85	1563
85	15531
85	15532
85	2629
85	15533
85	1205
85	15534
85	15407
85	15535
86	228
86	2071
86	15536
86	2882
86	379
86	2878
86	1982
86	2440
87	15609
87	1050
87	15630
87	6876
87	15580
87	15598
87	15618
87	15582
87	15639
87	15640
87	15619
87	15579
88	15656
88	15646
88	15644
88	15645
88	15648
88	15671
88	15670
88	15647
88	15641
88	15708
88	15723
88	15654
88	15658
88	15642
89	15868
89	15855
89	15831
89	15872
89	15767
89	15798
89	15900
89	15901
89	15844
89	4680
89	15759
89	15781
89	15902
89	15808
89	15763
89	15811
89	15903
89	15904
89	15905
89	15890
89	15871
89	15906
89	15815
89	15848
89	15907
89	15866
89	15908
89	15909
89	15789
89	15766
90	15914
90	15910
90	15976
90	15990
90	9840
90	9669
90	7674
91	16147
91	16148
91	16149
91	16053
91	16150
91	16151
91	16152
91	16153
91	16154
91	16155
91	16156
91	3984
91	16157
91	16158
91	16159
91	16160
91	16110
91	4507
91	16161
91	16162
91	16163
91	15882
91	16164
91	16165
91	16166
91	16167
91	4049
91	16168
91	16169
91	16170
93	11615
93	16376
93	11711
93	16358
93	11593
93	11651
93	16379
93	11604
93	3708
93	16359
93	16357
93	16366
93	16360
93	9733
93	11451
94	16722
94	8346
94	16505
94	4779
94	7991
94	16576
94	7986
94	16464
94	16622
94	16577
94	7978
94	16723
94	5791
94	16614
94	16617
94	16632
94	16536
94	16532
94	16573
94	16724
94	16725
94	8140
94	16533
94	16535
94	16566
94	16484
94	16628
95	16729
95	16802
95	16869
95	16870
95	16794
95	16728
95	16778
95	16871
95	16743
95	16745
95	16872
95	16808
95	16817
95	16839
95	16764
95	14698
95	16807
95	16873
95	16874
95	16804
95	16875
95	16876
95	16730
95	16727
95	16752
95	16877
95	7510
95	16878
95	16811
95	16737
96	16941
96	17092
96	17093
96	17094
96	17095
96	17096
96	16882
96	16906
96	16942
96	17097
96	17041
96	16926
96	17098
96	5924
96	17099
96	17100
96	17035
96	17101
96	17102
96	16916
96	17045
96	16967
96	16949
96	16932
96	16966
96	16928
96	17044
96	16880
96	3998
96	17103
97	15300
97	9971
97	17150
97	17149
97	17151
97	17152
97	17115
97	17153
97	17129
97	17154
97	17155
97	17156
97	17157
97	17158
97	17159
97	17160
97	17161
97	17162
97	17163
97	17106
97	17164
97	17165
97	17166
97	17167
97	17168
97	17169
97	1372
97	17108
97	17170
97	17113
98	17216
98	6888
98	17287
98	4123
98	17270
98	17188
98	17217
98	4122
98	4432
99	15386
99	17307
99	15378
99	15530
99	15534
99	15389
99	15384
99	8470
101	6354
101	17355
101	17357
102	17519
102	17486
102	17624
102	17517
102	17586
102	17614
102	17514
102	17506
102	17528
102	17629
102	4295
103	17691
103	2113
103	17692
103	3422
103	7875
103	17693
103	17655
103	17659
103	17689
103	17645
103	4122
104	17907
104	17787
104	17734
104	17973
104	17974
104	17786
104	17936
104	17975
104	17694
104	17833
104	17976
104	15670
104	17790
104	17977
104	17759
104	17834
104	17978
104	17962
104	12837
104	17756
104	17758
104	17979
104	17980
104	17981
104	17918
104	17884
104	17870
104	17733
104	17722
104	17982
105	12724
105	17984
105	14501
105	5324
105	17983
106	18073
106	18074
106	18098
106	18056
106	17186
106	17454
106	18057
106	18090
106	12245
107	18127
107	18128
107	12218
107	18129
107	18130
107	18131
107	18132
107	18133
107	18134
107	18135
107	18136
107	18137
107	18138
107	18139
108	17562
108	18313
108	18198
108	15385
108	18314
108	18199
108	15607
108	18206
108	18315
108	18210
108	18316
108	18140
108	18174
108	15717
108	18160
108	14533
108	18225
108	18279
109	18063
110	7170
110	6825
110	1251
110	18388
110	6817
110	18361
110	18379
111	1603
111	18497
111	1504
111	18540
111	18464
111	18458
111	18529
111	1350
111	1505
111	18541
112	1449
112	18678
112	18679
112	1255
112	18680
112	1105
112	18681
112	18648
112	18682
112	18683
112	1447
112	1256
112	18684
112	18685
112	18686
112	18664
112	18687
112	18688
112	1262
112	3381
112	3518
112	18689
112	10634
112	3392
112	18690
112	18653
112	3395
112	18567
112	18674
112	18691
113	1110
113	18712
113	18698
113	18695
113	18692
113	18693
113	10868
113	14551
113	18696
113	18744
113	10457
113	16117
113	18694
113	18708
114	18756
114	18804
114	18882
114	18883
114	18760
114	18884
114	18885
114	18758
114	18793
114	18886
114	18858
114	18887
114	18888
114	18889
114	18890
114	18764
114	18891
114	18892
114	18834
114	18893
115	18924
115	18991
115	18894
115	3029
115	18992
115	18897
115	18973
115	7452
115	9267
115	18922
115	18896
115	18993
115	18994
115	18995
115	18942
115	18902
117	19442
117	19576
117	19443
117	19467
117	19440
117	19441
117	19444
118	1590
118	19577
118	19584
118	18516
118	19641
118	1188
118	18459
118	19652
118	19613
118	19638
118	19616
118	632
118	18540
118	19601
118	19591
118	6513
118	19661
118	19615
118	1488
118	1531
118	1355
118	13040
118	19651
118	19578
118	1378
118	9597
118	19581
118	9604
118	19674
118	1350
119	19925
119	19704
119	15386
119	19695
119	19705
119	19926
119	19927
119	19706
119	14877
119	19711
119	19928
119	19857
119	19744
119	19719
119	4313
119	7547
119	19929
119	19930
119	19696
119	19931
119	2162
119	19932
119	19788
120	4132
120	20086
120	6394
120	1381
120	20088
120	20163
120	20112
120	19943
120	20116
120	20006
120	19976
120	19937
120	20106
120	19990
120	20164
120	19992
120	20165
120	19933
120	20005
120	20087
120	19946
120	13563
120	20094
120	20166
120	19934
120	20035
120	2878
120	20111
120	19978
120	19974
121	20308
121	20173
121	20168
121	20266
121	20246
121	20309
121	20310
121	7157
121	20268
121	20175
121	20311
122	20408
122	20316
122	15487
122	20317
122	20368
122	20313
122	20320
122	20312
122	20327
122	20333
122	20326
123	9868
123	20419
123	20420
123	20448
123	4432
123	20449
124	13387
124	851
124	20542
124	20480
124	18572
124	9287
124	20578
124	20579
124	18011
124	12246
124	7974
124	20510
124	3140
124	2418
124	13265
124	20464
125	20592
125	20603
125	20580
125	20673
127	8689
127	3418
127	20754
127	1222
127	20835
127	20771
127	20836
127	20758
128	2257
128	6507
128	6348
128	4121
128	20919
128	4282
128	9089
128	3423
128	2043
128	9612
128	20840
128	6351
128	6768
128	9721
128	3637
128	20842
128	3608
128	10539
128	3805
128	20837
129	20922
129	21022
129	21023
129	20943
129	21024
129	20929
129	20933
129	21025
129	3816
129	20931
129	21005
129	20936
130	21026
131	21234
131	21235
131	20255
132	4344
132	6323
132	21250
132	21236
133	21340
133	21279
133	21257
133	21341
133	21256
133	21342
133	14020
133	21261
133	21343
133	21269
133	21344
133	21265
133	21276
133	21324
133	21330
133	21327
134	14408
134	15845
134	21375
134	21348
134	15793
134	21346
134	18589
134	21347
135	21569
135	11810
135	21716
135	21594
135	21702
135	21717
135	21718
135	21719
135	9510
135	2018
135	21720
135	21721
135	21722
135	21723
135	21724
135	3244
135	21725
135	21726
135	21727
135	21562
135	21728
135	2572
135	3057
135	21585
135	21729
135	8702
135	15607
135	16897
135	21730
135	10298
136	18283
136	21803
136	21798
136	21735
136	21785
136	21760
136	21804
136	21757
137	21887
137	21808
137	21810
137	21814
137	21907
138	21908
138	21909
138	21911
139	12685
140	6237
140	14220
140	6281
140	21986
140	6238
140	6244
140	6248
140	6258
140	6240
140	2359
140	6250
140	6245
141	1493
141	22025
141	11804
141	682
141	22048
141	21141
141	22049
141	22024
141	1533
141	21130
141	1488
141	1531
141	716
141	270
141	21377
141	22023
141	1496
141	20296
141	22050
142	22137
142	22053
142	22052
142	22051
142	22061
142	22174
142	22055
142	22054
143	4276
143	22182
143	22205
143	22185
143	17829
143	22181
143	22197
143	22249
143	22343
143	22213
143	435
143	22177
143	22179
143	22176
143	22344
143	22178
143	22190
143	22175
144	22373
144	22346
144	22367
144	22345
145	14740
146	22438
146	22419
146	22435
146	22442
146	22411
146	14082
146	22454
146	22437
146	22474
146	7609
146	22439
146	22410
147	2257
147	22643
147	4675
147	22549
147	22644
147	22560
147	22553
147	11872
147	22556
147	19993
147	5775
147	5035
147	22550
147	5812
147	22552
147	22546
147	22645
147	1186
147	3187
147	22566
147	22646
147	3380
148	22676
148	22652
148	22677
148	22678
148	22679
148	22680
148	22647
148	22668
148	22655
148	22681
148	22653
148	22682
149	22808
149	22756
149	22689
149	22743
149	22782
149	22711
149	22683
150	22828
150	22846
150	22809
150	22847
150	21388
150	22811
150	22831
150	22822
151	9568
151	23013
151	23014
151	23015
151	23016
151	23017
151	23018
151	23019
151	23020
151	23004
151	23021
151	23022
151	22168
151	5924
151	23023
151	23024
151	22933
151	23025
151	22867
151	23026
151	23027
151	23028
151	23029
151	23030
151	23031
151	23032
151	17571
151	23033
151	23034
151	23035
152	22623
152	23066
152	23045
152	9248
152	23062
152	1563
152	9257
152	3187
152	23036
152	72
153	23250
153	23226
153	23126
153	23122
153	23123
153	23124
153	9292
155	241
155	23377
155	1871
155	23341
155	2628
155	23328
155	23378
155	23379
155	12982
155	2563
155	23380
155	23260
155	23284
155	6913
155	23381
155	23382
155	10109
155	23333
155	23293
155	23383
155	23321
155	23384
155	23270
155	23251
155	23385
155	23256
155	2702
155	23386
155	23387
155	23298
156	23414
156	23425
156	23409
156	23419
156	23410
156	23412
156	23408
156	23413
156	172
157	20790
157	23458
157	23461
157	23469
158	2276
158	23533
158	23598
158	23614
158	23529
158	16576
158	23600
158	23527
158	23530
158	23599
158	23610
158	23626
158	23526
158	23602
158	15571
158	23565
158	23556
158	5633
158	23534
158	23680
158	23532
158	1419
158	23615
158	23553
158	23597
158	2323
158	16634
158	23550
158	23613
158	23528
159	4094
159	23785
159	23694
159	20883
159	12015
159	17221
159	6799
159	9102
159	15943
159	23786
159	9611
159	6891
159	10695
159	23787
159	2311
159	15948
159	23788
159	10756
159	4122
159	4432
159	7064
159	9164
160	4533
160	13373
160	23828
160	17150
160	23829
160	23819
160	13225
160	23884
160	23867
160	13285
160	13378
160	23885
160	23797
160	23886
160	13383
160	13053
160	13212
160	13400
160	13163
160	23887
160	13379
160	23888
160	23799
160	13094
160	13369
